url,company,make,model,version,price,price_financed,fuel,year,kms,power,doors,shift,color,photos,is_professional,dealer,province,country,publish_date,insert_date
9642009f62fa0f18153dfdbefd196a9f,9881bcdd5a0ad4733037b3fb25e69c3a,LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0L TD4 180CV 4x4 HSE Auto 5p.,32900,,Diésel,2015,82000,180,5,Automático,Blanco,12,False,31cccca205acd405af7448acc24c687e,Alicante,Spain,2021-01-13 21:23:51,2021-01-15 00:00:00
b6bcef43b906d6c1dde2ef814b868fac,9881bcdd5a0ad4733037b3fb25e69c3a,LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.2L eD4 150CV 4x2 Pure 5p.,22890,21990,Diésel,2014,60733,150,5,Manual,Azul (azul),50,True,automotorDursan.com T,Madrid,Spain,2021-01-07 18:51:55,2021-01-15 00:00:00
5fdbe2d9cb9ee81ad25d0868b232a823,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Insignia,OPEL Insignia 2.0 CDTI 160 CV Sport Auto 5p.,6500,,Diésel,2011,222297,160,5,Automático,Blanco,39,True,Subasta Car Sevilla,Sevilla,Spain,2020-10-22 11:00:42,2021-01-15 00:00:00
fbeb9b735c8889d5ab9e4174623cef72,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Polo,VOLKSWAGEN Polo 1.2 60cv Advance 5p.,7900,7400,Gasolina,2013,98000,60,5,Manual,Negro,32,True,Elvira Motor,Granada,Spain,2020-12-30 17:14:47,2021-01-15 00:00:00
ab4e9940eec2100fc90552ffc42f2a10,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf Edition 1.2 TSI 110CV BMT 5p.,9950,9950,Gasolina,2016,42000,110,5,Manual,Gris / Plata,7,True,Style Car Canarias,Las Palmas,Spain,2020-12-19 00:16:15,2021-01-15 00:00:00
29b672a04a9fc098be936f1e41b0ef15,9881bcdd5a0ad4733037b3fb25e69c3a,ALFA ROMEO,159,ALFA ROMEO 159 2.0 JTDM 8V 6M 136CV Sport 4p.,6990,5990,Diésel,2011,157448,136,4,Manual,Blanco,34,True,Flexicar Sevilla,Sevilla,Spain,2020-12-26 13:00:16,2021-01-15 00:00:00
62f001401c61093f2cdece916fa92706,9881bcdd5a0ad4733037b3fb25e69c3a,MINI,MINI,MINI MINI Cooper 3p.,2999,,Gasolina,2002,300000,115,3,Manual,Azul,8,True,Magia Motor,Madrid,Spain,2021-01-07 19:53:19,2021-01-15 00:00:00
9038744fd632c142983c080a6310d6ab,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase CLK,MERCEDES-BENZ Clase CLK  2p.,6900,,Diésel,2005,367000,,2,Automático,Negro,7,False,06586402358c456453d734000713ab3a,Pontevedra,Spain,2021-01-13 07:22:08,2021-01-15 00:00:00
83d51b721451789cd9eaf69a9e379a62,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Mokka X,OPEL Mokka X 1.4 T 103kW 140CV 4X2 Selective Auto 5p.,14250,13250,Gasolina,2018,53083,140,5,Manual,Azul,23,True,GJ AUTOMOTIVE,Burgos,Spain,2020-11-12 20:43:08,2021-01-15 00:00:00
d96c4bfcbefcc5502c68550497ee0474,9881bcdd5a0ad4733037b3fb25e69c3a,LEXUS,IS220d,LEXUS IS220d Luxury 4p.,5999,,Diésel,2006,195000,177,4,Manual,Azul,9,True,ARBUIO OCASIÓN,Vizcaya,Spain,2021-01-04 12:37:43,2021-01-15 00:00:00
b490609b57bcaea1dddbf30e336220e6,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Grand Scénic,RENAULT Grand Scenic BOSE Energy dCi 110 eco2 7p 5p.,9990,8990,Diésel,2015,148000,110,5,Manual,Granate,34,True,Dimasu Motor,Madrid,Spain,2021-01-04 17:48:16,2021-01-15 00:00:00
4604cc8f917232d3dbc1fa077a9fb202,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Mégane,RENAULT Megane CONFORT DYNAMIQUE 1.9DCI 5p.,3300,3300,Diésel,2004,200000,120,5,Manual,Gris / Plata,11,True,Compostela Automotriz,A Coruña,Spain,2021-01-12 17:40:41,2021-01-15 00:00:00
d517fc87d6e6dfe0a700436ef5d055ac,9881bcdd5a0ad4733037b3fb25e69c3a,HONDA,Prelude,HONDA Prelude  3p.,6000,,Gasolina,2001,115000,,3,Manual,Gris / Plata,3,False,66cec26f2c64f78134de30a7f5f2c3b4,Barcelona,Spain,2021-01-12 20:19:43,2021-01-15 00:00:00
9b50efa831d0244527f536eb48d82d09,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,308,PEUGEOT 308 5p Access 1.6 BlueHDi 73KW 100CV 5p.,9500,9400,Diésel,2017,74000,100,5,Manual,Gris / Plata,12,True,Auto Aizoain Sl,Navarra,Spain,2021-01-05 07:37:35,2021-01-15 00:00:00
7608cf819e153e5d53a7b462b81f0f02,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Scudo,FIAT Scudo 2.0 MJT 120cv 10 Family Corto 56,7299,,Diésel,2007,130000,120,4,Manual,Azul,9,True,Cars Selection,Sevilla,Spain,2021-01-08 09:45:41,2021-01-15 00:00:00
9e16919d7ada844b90e802c40a4f6c64,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Kangoo Furgón,RENAULT Kangoo Furgon Profesional dCi 66kW 90CV Euro 6,7450,7450,Diésel,2017,98000,90,3,Manual,Blanco,19,True,C.S.V.,Madrid,Spain,2020-10-29 17:36:10,2021-01-15 00:00:00
e219c3d67780c5155ded7a314cb0f5cb,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Eos,VOLKSWAGEN Eos  3p.,9500,,Diésel,2011,192000,,3,Manual,Marrón,9,False,6720720054e9d24fbf6c20a831ff287e,Málaga,Spain,2021-01-08 08:36:53,2021-01-15 00:00:00
53cb28733a936cd43fe5e1708aead7ed,9881bcdd5a0ad4733037b3fb25e69c3a,JAGUAR,Serie XJ,JAGUAR Serie XJ XJR 4.0 SC 4p.,18890,,Gasolina,2002,214000,370,4,Automático,Negro,27,True,Centraldecoches,Barcelona,Spain,2021-01-13 06:47:51,2021-01-15 00:00:00
59dd2e555a383d00e7057e208c9aa87a,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,León,SEAT Leon ST 1.5 EcoTSI 110kW 150CV DSG7 SS FR 5p.,19500,18500,Gasolina,2019,15000,150,5,Automático,Blanco,23,True,Automóviles y Talleres Andrés S.L,Zaragoza,Spain,2021-01-02 16:39:39,2021-01-15 00:00:00
7afc607858b6eb673097488e8bb57ef4,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Focus,FORD,1500,,Diésel,2002,295000,,3,Manual,Rojo,9,False,75ecd80235431c7227b64b838e714ad4,Cantabria,Spain,2021-01-05 19:40:28,2021-01-15 00:00:00
650de0865aaf69eaa5004e082c222efa,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 250 d 4MATIC 5p.,45400,,Diésel,2019,15500,204,5,Automático,Azul,14,False,a08372b70196c21a9229cf04db6b7ceb,Girona,Spain,2020-11-16 08:17:39,2021-01-15 00:00:00
d71a0ab0d3395d74fb99accad489aade,9881bcdd5a0ad4733037b3fb25e69c3a,SMART,fortwo,SMART fortwo Coupe Electric Drive 55 SaleCare 3p.,9200,,Eléctrico,2016,25150,75,3,Automático,Blanco,10,False,70483b6e100c9cebbffcdc62dea07eda,Huelva,Spain,2020-11-25 11:37:24,2021-01-15 00:00:00
c3574a111dbe48b63d9c8bf68219c6ca,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,TUCSON,HYUNDAI TUCSON 2.0 Comfort Full ESP 4x2 5p.,4500,,Gasolina,2009,180000,142,5,Manual,Negro,17,True,Jose Cars,Cuenca,Spain,2020-12-31 11:52:41,2021-01-15 00:00:00
c214d40bfb6218d924cf7c9883aa60ac,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,X5,BMW X5 xDrive25D 5p.,27500,26890,Diésel,2016,108990,231,5,Automático,Azul (Azul Oscuro),12,True,Gestión Directa de Vehículos,Madrid,Spain,2021-01-11 20:10:41,2021-01-15 00:00:00
eff84ef44c20ac4535b743eab4dc9c8b,9881bcdd5a0ad4733037b3fb25e69c3a,JEEP,Compass,JEEP Compass 2.0 Mjet 103kW Longitude 4x4 AD Auto 5p.,25900,25800,Diésel,2018,27900,140,5,Automático,Gris / Plata (GRIS METAL),22,True,TU AUTO,Tarragona,Spain,2020-12-17 17:52:50,2021-01-15 00:00:00
cda361090539bbbdb9d5ee541c7dab93,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,X5,BMW X5 3.0d 5p.,6900,,Diésel,2004,270000,184,5,Automático,Beige,9,True,Ortiz Ocasión,Cantabria,Spain,2021-01-13 11:04:53,2021-01-15 00:00:00
9eecd91b8d82a0132ac70ea9cddde73e,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4 Picasso,CITROEN,2500,,Diésel,2007,248000,,5,Automático,Azul,0,False,885383f16fccd10370814fcd862aa10d,Madrid,Spain,2020-11-19 15:22:20,2021-01-15 00:00:00
c6189892d80b16a2431456e47d0c84a3,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Scénic,RENAULT,2700,,Diésel,2007,156000,,5,Manual,Blanco,0,False,036da167fb59546d831a55c1ea750568,Tenerife,Spain,2020-12-15 08:30:17,2021-01-15 00:00:00
6ebbfccfccaa5f3ac8ab12c64ddbbd33,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Sport 2.0 TDI 140CV DSG BMT 4Motion 5p.,18890,17390,Diésel,2015,101433,140,5,Automático,Negro (Ven y date un CAPRICHO!),34,True,TREND CARS,Madrid,Spain,2021-01-09 13:33:37,2021-01-15 00:00:00
c4bc538158b20d29a569b795d8c5c6d9,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Trafic,RENAULT Trafic Furgon 29 L2H2 Energy BluedCi 107 kW,24900,,Diésel,2020,10,145,4,Manual,369 Blanco Glaciar (opaco),23,True,CarNext.com,Las Palmas,Spain,2020-12-15 18:51:09,2021-01-15 00:00:00
c69d2a8ecc228b5223d4de669df83bd4,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf Variant Advance 1.6 TDI 110CV BMT 5p.,8000,,Diésel,2016,200000,110,5,Manual,Azul,10,True,Expocar Levante,Murcia,Spain,2020-12-01 10:55:01,2021-01-15 00:00:00
c53ba86dd804c93d22f3b097801f2c68,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase C,MERCEDES-BENZ,2600,,Diésel,2005,400000,,5,Manual,Azul,0,False,8fe918632d847e8ea3ebffbd47bd8ca9,Zamora,Spain,2020-09-13 18:48:29,2021-01-15 00:00:00
03b594d1be55da4ec935a0f6df0752a9,9881bcdd5a0ad4733037b3fb25e69c3a,NISSAN,QASHQAI,NISSAN QASHQAI 1.5dCi NCONNECTA 4x2 5p.,16490,15990,Diésel,2015,104434,110,5,Manual,Rojo (rojo oscuro),54,True,Automotor Dursan B.,Burgos,Spain,2021-01-12 09:46:42,2021-01-15 00:00:00
ed08967a96d0fc2bf67005cdc243ff95,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase CLA,MERCEDES-BENZ Clase CLA CLA 220 Aut. CDI Urban 4p.,20099,,Diésel,2013,69587,170,4,Automático,Blanco,28,True,Autohero,Sevilla,Spain,2021-01-14 17:25:59,2021-01-15 00:00:00
d8b20b831e8fb33ab1f5f538eab41781,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,230,MERCEDES-BENZ,5500,,Gasolina,1975,120000,,4,Automático,Beige,4,False,c65fd113c5b2977fe36bd41da8a9da67,Tenerife,Spain,2021-01-12 07:23:53,2021-01-15 00:00:00
364cbb3781a52aff65fd0717e75ae060,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Yaris,TOYOTA Yaris 1.0 LINEA SOL AC 5p.,1500,,Gasolina,1999,118000,68,5,Manual,Verde,7,False,5281d2e89481b816acb5a0f17eb798d9,Madrid,Spain,2020-11-04 11:52:33,2021-01-15 00:00:00
d10ded1b028ad4561dded23aaabdbf58,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Captur,RENAULT Captur Intens Energy dCi 66kW 90CV eco2 5p.,12900,11900,Diésel,2017,69935,90,5,Manual,Azul,10,True,Automóviles Eduardo,La Rioja,Spain,2021-01-13 18:26:35,2021-01-15 00:00:00
a1ed7797ba5388b7b9323e8e00e6c8da,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Master,RENAULT Master Furgon T L2H3 3500 dCi 100 E5,16000,,Diésel,2014,132000,100,4,Manual,Negro,19,False,0cfa621d3cfe14f3fd526d7a3f99d78a,Barcelona,Spain,2020-11-01 19:38:08,2021-01-15 00:00:00
8c741968fcff8d59648c08c8f19e75b4,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,DS3,CITROEN DS3 THP 155 Sport 3p.,9990,,Gasolina,2011,130000,155,3,Manual,Amarillo,11,True,Mdi Stock Auto,Pontevedra,Spain,2020-10-23 18:44:50,2021-01-15 00:00:00
dd633276cb5f998ed53689f03591a6d0,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase M,MERCEDES-BENZ Clase M  5p.,9500,,Diésel,2000,105000,,5,Automático,Verde,5,False,78e2e2bc08d818511306346dfb97389c,Asturias,Spain,2021-01-12 19:06:54,2021-01-15 00:00:00
5b9fa200acd26824b9a803ea5ce5b7f5,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,i40,HYUNDAI i40 1.7 CRDi 115cv BlueDrive Essence 4p.,10910,9920,Diésel,2015,124635,115,4,Manual,Gris / Plata (GRIS),20,True,HR Motor Salamanca,Salamanca,Spain,2020-12-31 13:05:19,2021-01-15 00:00:00
c575995113653623a004b12195ee41c7,9881bcdd5a0ad4733037b3fb25e69c3a,JEEP,Grand Cherokee,JEEP Grand Cherokee 3.0 V6 Diesel Summit 184kW 250CV E6 5p.,43990,43990,Diésel,2017,48000,250,5,Automático,Blanco,20,True,LG Automocion,Tenerife,Spain,2021-01-11 21:59:49,2021-01-15 00:00:00
2380c46969cf2e82e4dafb9a9ff1db11,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,3008,PEUGEOT 3008 1.5 BlueHDi 96kW SS GT Line EAT8 5p.,26250,,Diésel,2019,11500,130,5,Automático,Rojo,5,False,1b4f2200de29400ce0797b5d651afd4c,Barcelona,Spain,2020-10-21 20:28:50,2021-01-15 00:00:00
ab55169ab0d7950fdbc6ac43b9d764cb,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso 1.6 HDi Exclusive 5p.,3400,,Diésel,2009,250000,110,5,Manual,Rojo,12,True,Royal Motor,Navarra,Spain,2021-01-10 17:25:39,2021-01-15 00:00:00
e1f1e1d8623d0187a5637a8425048a64,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Panda,FIAT,3200,,Gasolina,2005,72000,,4,Manual,Rojo,0,False,f4a1c8901a3d406f17af67144a3ec71a,Málaga,Spain,2020-09-13 09:23:57,2021-01-15 00:00:00
e3568b2411df883a689f7ea8ee5e2e06,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Life 1.5 TSI 96kW 130CV 5p.,29000,26300,Gasolina,2021,10,130,5,Manual,Blanco,9,True,Eurodenia,Alicante,Spain,2021-01-08 12:29:54,2021-01-15 00:00:00
4998d94603328f1075c72b70a7ae45e0,9881bcdd5a0ad4733037b3fb25e69c3a,SSANGYONG,Rexton II,SSANGYONG Rexton II 270Xdi LIMITED 5p.,14500,,Diésel,2010,81000,165,5,Manual,Negro,9,False,276a74368ea1b0f374f4d9f00dca6993,Tarragona,Spain,2020-10-29 16:43:04,2021-01-15 00:00:00
65199e5ba67daa05cbf446dd3aa29b83,9881bcdd5a0ad4733037b3fb25e69c3a,TOYOTA,Aygo,TOYOTA Aygo 1.0 70 xplay 5p.,10400,9900,Gasolina,2020,2353,72,5,Manual,Negro,18,True,Autoforum Toyota,Tarragona,Spain,2021-01-13 09:54:41,2021-01-15 00:00:00
125c950836f07ec5c6e7b2e3592b30c1,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,208,PEUGEOT 208 BlueHDi 73kW 100CV Allure 5p.,18450,15950,Diésel,2020,2,100,5,Manual,Gris / Plata (Gris Artense),12,True,Eslauto Automoción,León,Spain,2021-01-11 19:03:56,2021-01-15 00:00:00
90205866e809f39e87857260704d3685,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW Serie 3 330D 2p.,14900,,Diésel,2009,180000,231,2,Automático,Negro,13,True,SMC,Madrid,Spain,2021-01-12 19:24:40,2021-01-15 00:00:00
11cc1f07fa2815901b70206d74e06283,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 200 CDI Blue Efficiency Avantgarde 4p.,16950,,Diésel,2013,68183,136,4,Manual,149 Blanco Polar (estÃ¡ndar),39,True,Ocasion Plus,Navarra,Spain,2021-01-02 14:29:42,2021-01-15 00:00:00
a0b30f9407b3fb54e1a86bfc4039f274,9881bcdd5a0ad4733037b3fb25e69c3a,LEXUS,RX400h,LEXUS RX400h 3.3 President Hibrido 5p.,8500,,Eléctrico,2007,303000,272,5,Automático,Negro,12,True,AUTOMOVILES ESTELRICH,Baleares,Spain,2020-12-17 10:59:36,2021-01-15 00:00:00
7da43779eaf5aae569331de00d21aa37,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW,6400,,Diésel,2006,260000,,5,Manual,Gris / Plata,8,False,c93734f252a1f5b0294e69d3a9a7ab8f,Zaragoza,Spain,2021-01-05 06:17:59,2021-01-15 00:00:00
9884db1aa3c737cda559dced3fcb2726,9881bcdd5a0ad4733037b3fb25e69c3a,PEUGEOT,Partner,PEUGEOT Partner Pro Standard 600kg BlueHDi 73kW,15900,13900,Diésel,2019,2,98,3,Manual,Blanco,21,True,Mosancar,Madrid,Spain,2021-01-14 09:53:32,2021-01-15 00:00:00
1c10d4de33680e8261e880d84d2eb360,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Scénic,RENAULT,2350,,Gasolina,2008,133000,,5,Manual,Gris / Plata,0,False,dc599a9972fde3045dab59dbd1ae170b,Madrid,Spain,2020-11-20 13:05:20,2021-01-15 00:00:00
f7376fcdf7453f5494217e4dfb5c8c71,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Captur,RENAULT Captur Zen ETECH Hibrido enchufable 160cv 5p.,30390,28890,Híbrido enchufable,2020,100,160,5,Manual,Rojo,14,True,Autofer,Madrid,Spain,2020-11-21 13:51:58,2021-01-15 00:00:00
23a4632fee9cec98be305da62a9ddfe8,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,Fiorino,FIAT Fiorino Cargo Base N1 1.3 MJet 59 kW 80 CV,10900,9400,Diésel,2019,12000,80,4,Manual,Blanco,54,True,Autolider Ocasión,Zaragoza,Spain,2021-01-12 09:50:49,2021-01-15 00:00:00
4ec74a5a328aee01a9a3025bec88aed6,9881bcdd5a0ad4733037b3fb25e69c3a,AUDI,A5,AUDI A5  3p.,11500,,Gasolina,2008,255000,,3,Automático,Negro,7,False,7dbb97d885832943e5a7a35228a96cdc,Salamanca,Spain,2020-12-30 08:44:08,2021-01-15 00:00:00
46c869dc295046be4b43c07c7a5d3cb1,9881bcdd5a0ad4733037b3fb25e69c3a,KIA,pro_ceed GT,KIA proceed GT 1.6 TGDi 150kW 204CV GT 3p.,16490,,Gasolina,2018,50000,204,3,Manual,Blanco,7,False,2ec95ddd2edfb485ddca6b8827295377,León,Spain,2020-11-20 15:12:13,2021-01-15 00:00:00
0c48ebd74eb11f99b63c409b14a21f35,9881bcdd5a0ad4733037b3fb25e69c3a,LEXUS,CT,LEXUS CT 1.8 200h Executive 5p.,15000,14500,Híbrido,2016,141795,136,5,Automático,Rojo,54,True,Automotor Dursan B.,Burgos,Spain,2021-01-14 10:25:00,2021-01-15 00:00:00
515539bdb5ee62f15375cb69b6fe1590,9881bcdd5a0ad4733037b3fb25e69c3a,HYUNDAI,i20 Active,HYUNDAI i20 Active 1.4 CRDi Klass 5p.,9700,,Diésel,2017,85000,90,5,Manual,Blanco,6,False,a53bd0415947807bcb95ceec535820ee,Orense,Spain,2020-11-24 16:47:21,2021-01-15 00:00:00
bd4c4bf6fd60931b56c254c099449529,9881bcdd5a0ad4733037b3fb25e69c3a,VOLKSWAGEN,Golf,VOLKSWAGEN Golf VI 1.4 TSI 122cv DSG Advance 5p.,7900,,Gasolina,2009,257000,122,5,Automático,Rojo,13,False,f4a1c8901a3d406f17af67144a3ec71a,Murcia,Spain,2020-11-06 18:03:44,2021-01-15 00:00:00
16d700de4bd40042475d932ab3b65048,9881bcdd5a0ad4733037b3fb25e69c3a,FORD,Mondeo,FORD Mondeo  5p.,4000,,Diésel,2008,216000,,5,Manual,Negro,0,False,81d6f316d169150d0e8733866c38684d,Madrid,Spain,2020-11-22 16:50:03,2021-01-15 00:00:00
2ba96dcaacd5e4633c847098029c1b9f,9881bcdd5a0ad4733037b3fb25e69c3a,FIAT,500L,FIAT 500L 1.4 16v 95CV Lounge 5p.,7990,,Gasolina,2016,71000,95,5,Manual,Rojo,10,True,Fercar Automocion,Las Palmas,Spain,2020-12-17 20:25:45,2021-01-15 00:00:00
0afe51398222edfc5e57487051f2fa73,9881bcdd5a0ad4733037b3fb25e69c3a,MERCEDES-BENZ,Citan,MERCEDES-BENZ Citan 109 CDI Tourer Plus Largo 5p.,8200,,Diésel,2015,93921,90,5,Manual,Azul,5,False,5d6044fb24ba159b4b67c957ced33e05,Madrid,Spain,2020-12-09 07:11:19,2021-01-15 00:00:00
10dbd99cb4f780bbb958fcd750c0c7d1,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Exeo,SEAT Exeo 2.0 TDI CR 120 CV DPF Reference 4p.,7000,,Diésel,2012,202220,120,4,Manual,Beige,7,False,c39545797d0c7bfa71efde78b2d7972c,Cáceres,Spain,2021-01-11 11:13:35,2021-01-15 00:00:00
46b51887106570a2b5f4909a369e4f8f,9881bcdd5a0ad4733037b3fb25e69c3a,DACIA,Sandero,DACIA Sandero Base 1.2 55kW 75CV EU6 5p.,5500,,Gasolina,2016,15408,75,5,Manual,Blanco,11,False,a86d9f9046d5e1716d56823538c13203,Alicante,Spain,2020-11-13 16:09:26,2021-01-15 00:00:00
83a2d46b53a3f89b0b36e21aa7710280,9881bcdd5a0ad4733037b3fb25e69c3a,SEAT,Mii,SEAT Mii  3p.,3500,,Gasolina,1970,132000,,3,Manual,Blanco,0,False,0f4bb8455d27349b8273109b66a847f3,Alicante,Spain,2020-12-25 16:43:51,2021-01-15 00:00:00
a25a5cf518b676b124f7d2c795f6b3b0,9881bcdd5a0ad4733037b3fb25e69c3a,ABARTH,500,ABARTH 500 1.4 16v TJet 595 118kW 160CV Pista E6 3p.,18995,,Gasolina,2019,22000,160,3,Manual,Blanco,13,True,Autoventa.com,Barcelona,Spain,2021-01-12 18:56:28,2021-01-15 00:00:00
8099d4c47f21e0ae63b9ac37c01e8446,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW,9200,,Diésel,2010,165000,,5,Manual,Gris / Plata,0,False,44d1564d1f13f7b56aa7e6c72df4e772,Almería,Spain,2020-09-30 06:24:20,2021-01-15 00:00:00
d36d3267aff55a6e28ad1724a9dc873a,9881bcdd5a0ad4733037b3fb25e69c3a,PORSCHE,718,PORSCHE 718 Boxster GTS 4.0 2p.,89900,,Gasolina,2020,14000,400,2,Automático,Negro,10,True,Importy Garage,Girona,Spain,2021-01-14 18:44:08,2021-01-15 00:00:00
283e1b95f7618ff63f4cf9a5c4e9a82e,9881bcdd5a0ad4733037b3fb25e69c3a,JAGUAR,F-Pace,JAGUAR Fpace 2.0L i4D 177kW Prestige AWD Auto 5p.,37950,37950,Diésel,2017,87379,240,5,Automático,Granate,16,True,Berrocar Turismos,Sevilla,Spain,2020-12-21 18:28:30,2021-01-15 00:00:00
19d080f5407edcd622c779d3e9ebac7f,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,C4 Picasso,CITROEN,8999,,Diésel,2014,199000,,5,Manual,Negro,9,False,38e2b2e31c0fce9537f735dda9fdf10a,Sevilla,Spain,2020-12-31 14:53:01,2021-01-15 00:00:00
ee63b7ef3f5e3e62c504ac59efb06a3c,9881bcdd5a0ad4733037b3fb25e69c3a,CITROEN,Berlingo,CITROEN Berlingo BlueHDi 74KW 100CV Club,8925,7355,Diésel,2017,144984,100,4,Manual,Blanco,11,True,Talleres Pontevea,A Coruña,Spain,2021-01-13 11:38:41,2021-01-15 00:00:00
372bd5a97584566a14273a9606679b0b,9881bcdd5a0ad4733037b3fb25e69c3a,MINI,Countryman,MINI Countryman 1.6 Cooper S All4 Auto 5p.,13400,,Gasolina,2010,94500,184,5,Automático,Blanco,13,False,58dc62180c15a81ec43dc042fb1591a2,Lugo,Spain,2020-11-26 22:06:03,2021-01-15 00:00:00
7c915cd58294c0cddf54821f37ff1c10,9881bcdd5a0ad4733037b3fb25e69c3a,RENAULT,Clio,RENAULT Clio Sport Tou. Dynam. Energy dCi 90 Ecol. E6 5p.,8990,8240,Diésel,2015,87000,90,5,Manual,GNE Negro Brillante (metalizado),31,True,Auto Nayox S.L.U,Lleida,Spain,2021-01-04 19:01:22,2021-01-15 00:00:00
ccc285951c4e783584dae6a7f75f21bc,9881bcdd5a0ad4733037b3fb25e69c3a,PORSCHE,Macan,PORSCHE Macan Macan 5p.,58000,56000,Gasolina,2019,62000,245,5,Automático,Negro,20,True,SM MOTOR´S,Murcia,Spain,2020-12-29 20:52:13,2021-01-15 00:00:00
11f33b2024376e5b88eed1873264f39c,9881bcdd5a0ad4733037b3fb25e69c3a,JEEP,Compass,JEEP Compass 1.3 Gse T4 96kW 130CV Longitude MT FWD 5p.,26490,22490,Gasolina,2020,1,130,5,Manual,Blanco,17,True,AUTOCAM,Barcelona,Spain,2021-01-04 10:55:40,2021-01-15 00:00:00
731b7d4146590d95552519a4bbc719c3,9881bcdd5a0ad4733037b3fb25e69c3a,MINI,Countryman,MINI Countryman Cooper S E ALL4 5p.,24500,,Híbrido enchufable,2017,56000,224,5,Automático,Gris / Plata,16,False,885383f16fccd10370814fcd862aa10d,Málaga,Spain,2020-11-01 16:18:50,2021-01-15 00:00:00
7f4f1e5ccf07099fa71d0eb93ef99733,9881bcdd5a0ad4733037b3fb25e69c3a,BMW,Serie 3,BMW Serie 3  5p.,6000,,Diésel,2007,230000,,5,Manual,Gris / Plata,6,False,ff44570aca8241914870afbc310cdb85,Almería,Spain,2021-01-06 09:13:58,2021-01-15 00:00:00
441d8e2fddd7c848d86494a4c46b8a2f,9881bcdd5a0ad4733037b3fb25e69c3a,OPEL,Astra,OPEL Astra 1.6 CDTi 100kW Excellence Auto 1718 ST 5p.,10490,8990,Diésel,2018,124000,136,5,Automático,Blanco,6,True,Turbo Manises,Valencia,Spain,2021-01-11 11:16:36,2021-01-15 00:00:00
